"","Value","Freq","Count","CLASSNAMES","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"151",334,64280,25757946,"Herb Cover = 34%",121,190,176,0.474509804,0.745098039,0.690196078,14296,1.2
"152",335,166492,50643114,"Herb Cover = 35%",118,188,174,0.462745098,0.737254902,0.682352941,37027,3.1
"153",336,57608,30326719,"Herb Cover = 36%",115,186,172,0.450980392,0.729411765,0.674509804,12812,1.1
"154",337,54670,35862323,"Herb Cover = 37%",111,184,170,0.435294118,0.721568627,0.666666667,12158,1
"155",338,49992,42373587,"Herb Cover = 38%",108,183,168,0.423529412,0.717647059,0.658823529,11118,0.9
"156",339,2031,9094270,"Herb Cover = 39%",104,181,166,0.407843137,0.709803922,0.650980392,452,0
"157",340,44508,43249375,"Herb Cover = 40%",101,179,164,0.396078431,0.701960784,0.643137255,9898,0.8
"158",341,38206,37605691,"Herb Cover = 41%",97,178,162,0.380392157,0.698039216,0.635294118,8497,0.7
"159",342,32346,44578721,"Herb Cover = 42%",94,176,160,0.368627451,0.690196078,0.62745098,7194,0.6
"160",343,27261,46955429,"Herb Cover = 43%",91,174,158,0.356862745,0.682352941,0.619607843,6063,0.5
"161",344,23393,50023473,"Herb Cover = 44%",87,173,156,0.341176471,0.678431373,0.611764706,5202,0.4
"162",345,11399,22290833,"Herb Cover = 45%",84,171,154,0.329411765,0.670588235,0.603921569,2535,0.2
"163",346,20689,54216771,"Herb Cover = 46%",80,169,152,0.31372549,0.662745098,0.596078431,4601,0.4
"164",347,17633,53469325,"Herb Cover = 47%",77,168,150,0.301960784,0.658823529,0.588235294,3921,0.3
"165",348,15567,55173133,"Herb Cover = 48%",73,166,148,0.28627451,0.650980392,0.580392157,3462,0.3
"166",349,13745,56267676,"Herb Cover = 49%",70,164,146,0.274509804,0.643137255,0.57254902,3057,0.3
"167",350,12196,54396823,"Herb Cover = 50%",66,163,144,0.258823529,0.639215686,0.564705882,2712,0.2
"168",351,3347,18608296,"Herb Cover = 51%",63,161,142,0.247058824,0.631372549,0.556862745,744,0.1
"169",352,11098,57078608,"Herb Cover = 52%",60,159,140,0.235294118,0.623529412,0.549019608,2468,0.2
"170",353,10245,53227170,"Herb Cover = 53%",56,158,138,0.219607843,0.619607843,0.541176471,2278,0.2
"171",354,9568,52182257,"Herb Cover = 54%",53,156,136,0.207843137,0.611764706,0.533333333,2128,0.2
"172",355,133238,389424507,"Herb Cover = 55%",49,154,134,0.192156863,0.603921569,0.525490196,29631,2.5
"173",356,8634,49731921,"Herb Cover = 56%",46,152,132,0.180392157,0.596078431,0.517647059,1920,0.2
"174",357,3350,19484636,"Herb Cover = 57%",42,151,130,0.164705882,0.592156863,0.509803922,745,0.1
"175",358,8048,47124967,"Herb Cover = 58%",39,149,128,0.152941176,0.584313725,0.501960784,1790,0.1
"176",359,7696,43364996,"Herb Cover = 59%",36,147,126,0.141176471,0.576470588,0.494117647,1712,0.1
