"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"520","Replacement Fire","11590_28",0.0036436,"Rocky Mountain Montane Riparian Systems",8,0.364706,10210,4.5,37.201156
"521","Replacement Fire","11600_15_28",0.0037002,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",43,0.654902,170,0.1,0.629034
"522","Replacement Fire","11600_21",0.0029852,"Rocky Mountain Subalpine/Upper Montane Riparian Systems",35,0.654902,150,0.1,0.44778
"523","Replacement Fire","11610_21",0.002552,"Northern Rocky Mountain Conifer Swamp",49,0.537255,7,0,0.017864
"524","Replacement Fire","11620_22",0.0017718,"Western Great Plains Floodplain Systems",19,0.803922,1512,0.7,2.6789616
"525","Replacement Fire","11660_21",0.003454,"Middle Rocky Mountain Montane Douglas-fir Forest and Woodland",24,0,882,0.4,3.046428
"526","Surface Fire","10110_28",0.0011308,"Rocky Mountain Aspen Forest and Woodland",30,0.45098,566,0.3,0.6400328
"527","Surface Fire","10160_15_28",0.0004608,"Colorado Plateau Pinyon-Juniper Woodland",78,0.4,20,0,0.009216
"528","Surface Fire","10160_16_23_24_25",0.0004606,"Colorado Plateau Pinyon-Juniper Woodland",37,0.4,327,0.1,0.1506162
"529","Surface Fire","10160_22",0.0003118,"Colorado Plateau Pinyon-Juniper Woodland",36,0.4,187,0.1,0.0583066
"530","Surface Fire","10500_16_23_28",0.0015616,"Rocky Mountain Lodgepole Pine Forest",40,0.101961,230,0.1,0.359168
"531","Surface Fire","10510_15_16_17_22_23_24_25",0.0697628,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",60,1,18,0,1.2557304
"532","Surface Fire","10510_28",0.0321032,"Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland",79,1,17,0,0.5457544
"533","Surface Fire","10520_16_23_24",0.0135146,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",61,0.901961,5,0,0.067573
"534","Surface Fire","10520_28",0.0064946,"Southern Rocky Mountain Mesic Montane Mixed Conifer Forest and Woodland",80,0.901961,1,0,0.0064946
"535","Surface Fire","10540_16_23_24",0.0507098,"Southern Rocky Mountain Ponderosa Pine Woodland",62,0,0,0,0
"536","Surface Fire","10540_22",0.0526394,"Southern Rocky Mountain Ponderosa Pine Woodland",52,0,56,0,2.9478064
"537","Surface Fire","10540_28",0.0413036,"Southern Rocky Mountain Ponderosa Pine Woodland",81,0,100,0,4.13036
"538","Surface Fire","10610_22_27_28",0.0080766,"Inter-Mountain Basins Aspen-Mixed Conifer Forest and Woodland",41,0,134,0.1,1.0822644
"539","Surface Fire","10620_16_23",0.0042996,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",64,0.901961,1,0,0.0042996
"540","Surface Fire","11020_13_15_16_23_24",0.0078848,"Colorado Plateau Pinyon-Juniper Shrubland",67,0,12,0,0.0946176
"541","Surface Fire","11150_15_16_23_24",0.0079214,"Inter-Mountain Basins Juniper Savanna",69,0.266667,7,0,0.0554498
"542","Surface Fire","11150_21_22",0.0079608,"Inter-Mountain Basins Juniper Savanna",55,0.266667,2,0,0.0159216
"543","Surface Fire","11170_16_23_24",0.1059188,"Southern Rocky Mountain Ponderosa Pine Savanna",70,0,0,0,0
